Name,DOB,SSN,Zip,Workclass,Education,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Hours per week,Country,Target,Age,Capital Gain,Capital Loss
Saree Morales,9/8/1971,456-27-6812,53373,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,52,0,0
Carly Beste,9/12/1980,546-68-4004,52543,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,36,United-States,>50K,43,0,0
Roze Gwioneth,10/14/2001,315-33-6058,77933,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,22,2829,0
Wilmar Attewill,3/30/1953,659-16-3004,39493,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,70,0,0
Conant Bentsen,8/16/2001,561-74-6856,20817,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,22,0,0
Wolfie O'Fihillie,9/11/1981,854-99-1406,72003,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,42,0,0
Reuben Skrzynski,8/9/1966,314-48-0219,49628,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,57,0,0
Mead Wemm,7/13/1980,725-08-3585,9228,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Black,Female,50,United-States,<=50K,43,0,0
Francisca De Marchi,1/17/1999,611-04-7428,32685,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,24,0,0
Griselda Franies,11/18/1953,235-48-7433,11859,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,40,Mexico,<=50K,70,0,0
Skyler Frostick,1/9/1968,139-12-2832,49178,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,55,0,0
Irina Ferrillo,8/21/1973,861-93-0310,74205,Private,Bachelors,13,Widowed,Other-service,Own-child,Asian-Pac-Islander,Female,40,Philippines,<=50K,50,0,0
Kris Copelli,5/1/1955,150-71-5145,98322,Private,Assoc-voc,11,Separated,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,68,0,0
Karlis Sheilds,11/17/2003,653-05-4805,66401,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K,20,0,0
Averell Blackborne,11/4/1976,174-83-4522,13312,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,47,0,0
Vasili Dicey,12/7/1990,499-95-0360,33815,Private,Some-college,10,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,40,United-States,<=50K,33,0,0
Denice Dyster,6/8/1976,241-71-4303,52086,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,United-States,<=50K,47,0,0
Brooke Espinha,1/27/1971,594-18-8005,77745,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,52,0,0
Stephannie Mc Caughen,12/11/2000,773-74-2741,70218,Private,10th,6,Separated,Other-service,Unmarried,White,Female,36,United-States,<=50K,23,0,0
Shelagh Ibbott,4/18/1971,816-64-4817,31022,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K,52,0,0
Farley Nobes,6/11/1978,269-14-5005,88056,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,40,Honduras,<=50K,45,0,0
Bree Ingleton,11/27/1998,728-24-2667,6663,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,India,>50K,25,0,1887
Wolfie Bartolomeoni,11/28/1985,885-44-8821,45004,Self-emp-not-inc,7th-8th,4,Divorced,Sales,Other-relative,White,Male,20,Mexico,<=50K,38,0,0
Harriette Solland,7/9/1952,798-33-6031,67161,Self-emp-inc,Masters,14,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K,71,0,0
Myrvyn Zywicki,2/14/2008,208-72-5378,25598,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,15,0,0
Astra Gerrans,7/7/1987,176-73-8123,33451,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,United-States,<=50K,36,0,0
Lia Feasley,9/28/1997,405-20-0969,69863,Private,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K,26,0,0
Rodolfo Madoc-Jones,9/4/1996,591-55-3977,36263,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,38,United-States,<=50K,27,0,0
Reggi Demeza,6/11/1959,611-07-8766,30468,Private,11th,7,Divorced,Adm-clerical,Unmarried,White,Female,16,United-States,<=50K,64,0,0
Alyson Tuppeny,1/13/1983,327-60-7169,19013,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,34,United-States,<=50K,40,0,0
Nanni Alecock,7/18/1995,321-52-0182,99886,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,>50K,28,0,0
Gregor Flewett,7/12/1999,828-91-0251,41653,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,24,0,0
Kaila Lea,4/17/1981,894-19-2259,47747,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K,42,0,0
Trey Fontin,8/11/1974,658-55-1923,13977,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,49,0,1980
Elvis McSparran,6/29/1996,315-39-5633,20264,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,99,United-States,<=50K,27,0,0
Alvera Grushin,3/28/1993,540-18-2557,89468,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,45,United-States,<=50K,30,0,0
Mendy Lightowler,12/5/1989,201-06-7917,63310,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,34,0,0
Maible Arthey,10/14/1978,860-46-9479,50557,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15,United-States,>50K,45,0,0
Mohandas Karpmann,6/7/2008,230-33-0706,94506,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,15,4650,0
Guss Pleasaunce,3/25/2012,268-06-9544,19661,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K,11,0,0
Benoite Brabban,2/11/1974,259-62-5831,38180,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,44,United-States,<=50K,49,0,0
Vivyanne Havard,12/29/1969,266-53-3796,54045,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,33,United-States,<=50K,54,0,0
Dehlia Worters,2/24/1986,338-96-2613,86170,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,40,United-States,<=50K,37,0,0
Tito Isenor,4/4/1954,329-27-5226,58179,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,69,0,0
Tuesday Fine,10/5/1997,197-12-2260,57935,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,26,0,0
Angel Cainey,2/6/2009,458-02-4947,85430,,7th-8th,4,Married-civ-spouse,,Wife,White,Female,45,Puerto-Rico,<=50K,14,1173,0
Marita Hartlebury,6/28/1996,382-60-4968,90736,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,27,0,0
Cirilo Larmuth,8/17/1971,795-51-1402,84006,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K,52,0,0
Fremont Fozard,4/29/2011,438-95-5960,81075,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,12,0,2415
Edythe McKennan,11/2/1964,433-23-8331,40427,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,>50K,59,14344,0
Trista Renyard,6/21/1959,582-42-2488,98091,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,<=50K,64,0,0
Shelbi Chestnut,11/13/1990,165-13-6718,98141,Local-gov,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Black,Male,40,,<=50K,33,0,0
Hortense Govett,1/17/1988,870-03-4710,32703,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,35,0,2415
Zach Becke,9/18/1951,603-54-8574,40508,Private,Bachelors,13,Divorced,Machine-op-inspct,Unmarried,Other,Female,40,Puerto-Rico,<=50K,72,0,0
Janaya Jirek,10/18/1954,610-62-6348,94947,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,<=50K,69,0,0
Jerome Slegg,10/5/1981,600-24-8840,12291,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K,42,27828,0
Brade Dacca,3/12/2000,462-47-6889,95544,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,23,0,0
Marwin O'Kelly,4/22/1967,758-95-2811,47590,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K,56,0,0
Truman Dorbin,9/1/1974,179-88-2620,37885,State-gov,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,49,0,0
Lowell McMurrugh,4/26/1991,588-19-2037,93208,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,32,0,0
Reginauld Silveston,6/10/1985,790-25-9893,28576,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,38,0,0
Art Couldwell,7/14/2009,501-11-4707,37824,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,14,0,0
Even Clemanceau,6/7/1989,479-19-7928,11495,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,20,United-States,<=50K,34,0,0
Georgina Burree,6/27/1966,510-93-4608,63127,Private,9th,5,Never-married,Farming-fishing,Other-relative,White,Male,16,Mexico,<=50K,57,0,0
Lisha Mellows,5/6/1997,182-99-8406,38468,,9th,5,Widowed,,Unmarried,White,Female,25,United-States,<=50K,26,0,0
Foster Roxburgh,6/15/2012,205-95-9116,27563,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K,11,0,0
Pincas Trime,10/9/1957,808-27-5940,47372,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,66,0,0
Elane Trowel,10/3/1993,476-69-2024,64051,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,Portugal,<=50K,30,0,0
Regine Hannigane,6/3/1971,534-46-2609,90260,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,60,Honduras,>50K,52,0,1902
Julieta Harron,4/5/1974,141-16-9058,68352,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,40,United-States,<=50K,49,0,0
Clement Aronow,12/11/1975,165-95-1382,44083,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,>50K,48,0,0
Orran Marshfield,9/25/1971,599-86-7931,13065,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K,52,0,0
Lilian Debling,8/26/1997,450-65-8781,83829,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,Mexico,<=50K,26,3781,0
Sianna Tremblot,12/2/1951,808-95-2571,6937,Federal-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,72,0,0
Candace Moors,8/16/1964,863-81-5236,71570,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,59,0,0
Rudolf Gartan,11/24/1950,162-40-3037,12852,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,35,United-States,<=50K,73,0,0
Nev Boustead,3/7/1983,174-09-7740,48561,Private,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,32,United-States,<=50K,40,0,0
Daisie Rickeard,10/21/2009,885-81-6816,69636,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,,>50K,14,0,0
Hyacinthe Yabsley,11/30/2003,640-26-9959,72998,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,20,0,0
Peta Hardinge,7/13/1998,870-07-9230,27625,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K,25,0,0
Emilia Chapling,9/19/2001,650-58-1990,20477,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,37,United-States,>50K,22,99999,0
Deanne Andryunin,9/28/2000,848-86-1945,60803,Private,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,45,United-States,<=50K,23,0,0
Lucius Bolus,10/11/1964,462-74-8595,47742,Private,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,55,United-States,<=50K,59,0,0
Chance Byass,11/26/1997,777-12-0141,60276,Private,10th,6,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,26,0,0
Janos Osmant,3/15/1986,194-53-9671,63032,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,37,15024,0
Cherish Caldaro,9/11/1953,199-71-1909,67914,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,<=50K,70,0,0
Hughie Behnen,10/28/2008,849-91-7626,79515,,Bachelors,13,Never-married,,Not-in-family,Asian-Pac-Islander,Female,99,United-States,<=50K,15,0,0
Elianore Cheves,5/21/1964,291-11-6802,64123,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States,<=50K,59,0,0
Vilhelmina Luna,11/24/1971,206-37-1012,34954,Private,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,70,United-States,<=50K,52,0,0
Alix Ferrick,12/22/2006,878-50-2755,59516,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,17,0,0
Lonny Munkley,6/18/2006,431-47-8108,66909,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,17,0,0
Harwell Borborough,6/19/1962,277-55-7072,99021,Private,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Female,72,United-States,<=50K,61,2174,0
Otto Marshallsay,5/4/1963,844-88-5700,54238,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,30,United-States,<=50K,60,0,0
Loleta Shoreson,10/31/1996,554-52-8865,89880,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,40,,<=50K,27,0,0
Marcel Tombling,6/20/1970,891-55-8575,19899,Private,HS-grad,9,Separated,Prof-specialty,Other-relative,Other,Female,40,Puerto-Rico,<=50K,53,0,0
Sadella Volcker,5/9/1977,399-37-6458,38283,Private,Some-college,10,Divorced,Protective-serv,Unmarried,Black,Female,30,United-States,<=50K,46,0,0
Micaela Ormond,3/2/1996,825-87-6085,32845,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,20,United-States,<=50K,27,0,0
Angelita Fellgett,11/13/1978,554-08-4874,81159,Local-gov,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,42,United-States,<=50K,45,0,0
Marshal Malone,9/9/2002,200-03-1971,408,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,21,0,0
Tiebold Hagerty,12/20/1976,849-73-5028,1530,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,37,United-States,<=50K,47,0,0
Al Howle,10/27/2009,409-30-1179,93524,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,14,0,0
Cairistiona Northcote,4/18/1975,577-01-8452,24657,Private,Assoc-acdm,12,Never-married,Transport-moving,Not-in-family,Black,Male,30,Jamaica,<=50K,48,0,0
Chilton Audritt,7/5/1984,436-50-0627,72791,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,39,0,0
Flin Phillput,4/27/1989,809-46-0024,23468,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Iran,>50K,34,15024,0
Josey Karolczyk,11/26/1993,112-25-5870,29677,Private,11th,7,Never-married,Sales,Own-child,White,Male,15,United-States,<=50K,30,0,0
Lamont Abbison,5/13/1986,420-78-2032,63479,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,<=50K,37,2202,0
Allard Swaffield,12/16/1962,482-40-4526,14624,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,40,Philippines,<=50K,61,0,0
Gabbi Mannakee,8/1/2005,582-93-9320,39552,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,18,0,0
Hurleigh Jauncey,4/8/1979,471-95-6554,47030,,Some-college,10,Never-married,,Own-child,Black,Female,40,United-States,<=50K,44,0,0
Benji Wilsey,6/5/1979,486-09-8289,38397,Private,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,United-States,>50K,44,0,0
Syd Hasley,12/5/2008,806-69-2372,59544,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,8,United-States,<=50K,15,0,0
Debbie Fritchley,11/8/1971,715-16-4381,14603,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,20,United-States,<=50K,52,0,0
Tresa Buglass,4/4/1959,101-86-2179,74083,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,64,0,0
Aili Briztman,5/18/2000,836-99-1144,90077,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,23,0,0
Maria Skelcher,1/4/1996,706-26-9107,6526,Private,7th-8th,4,Never-married,Handlers-cleaners,Own-child,White,Male,19,United-States,<=50K,27,0,0
Eliza Galia,1/9/1991,267-07-9608,44706,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,Other,Male,50,Ecuador,>50K,32,0,0
Thibaut Waddingham,12/17/2010,393-94-5362,60851,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,60,United-States,<=50K,13,0,0
Banky Adriaens,5/29/2003,823-08-8774,30261,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,20,0,0
Madelaine Newlands,6/11/1952,248-93-1603,50463,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,<=50K,71,4386,0
Hewe Barzen,2/1/1995,405-15-4339,88116,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,28,0,0
Cristi Vokins,7/22/1956,792-86-9756,2696,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,67,0,0
Kiri Hamp,6/2/1958,394-17-9446,60837,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,65,0,0
Wren Plackstone,9/4/1983,763-18-3044,59638,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,40,0,0
Nicholle Vine,7/30/2000,127-66-5259,83394,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,60,United-States,>50K,23,0,0
Darrin Petrasch,8/21/1954,202-47-9137,56785,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,40,Puerto-Rico,<=50K,69,0,0
Lizette Ghidelli,8/28/1960,394-38-0287,50262,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Female,50,United-States,<=50K,63,0,0
Gilda Lavalde,10/4/1976,442-74-8669,95690,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,38,United-States,<=50K,47,0,0
Bent Topliss,12/7/1988,598-73-9198,3001,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,<=50K,35,0,0
Anthony Andrzejewski,8/25/2001,488-97-0992,36112,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,United-States,<=50K,22,3432,0
Perren Hansard,3/8/1988,668-37-3952,69454,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,35,0,0
Tiena Sperrett,9/12/1992,449-25-4445,44791,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Female,40,United-States,<=50K,31,0,0
Inglis Scannell,1/17/2005,702-23-9864,70109,State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,<=50K,18,0,1740
Neel Munn,7/4/2012,378-19-4734,1185,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,50,United-States,>50K,11,27828,0
Barris McMurraya,12/31/2002,404-47-7395,43653,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Female,60,United-States,>50K,21,0,0
Humphrey Thornber,2/19/1969,723-58-4116,52419,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,54,0,0
Suzy Zoephel,1/5/1983,307-12-0966,68147,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,40,0,0
Holli Cottesford,1/22/1976,727-24-5505,17537,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,28,,<=50K,47,0,0
Wilma Lindeberg,5/3/1966,420-65-9484,56784,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,57,0,0
